pedido_id,cliente_id,data_pedido,hora_pedido,status,forma_pagamento,frete,desconto_pct,data_entrega,canal_venda,subtotal_produtos,desconto_valor,valor_total
762,72,2025-09-17,17:39:56,processando,pix,5.83,0,,app,1546.1,0.0,1551.93
763,168,2025-07-26,22:45:00,concluído,cartão crédito,32.0,5,2025-07-28,app,1151.76,57.59,1126.17
764,393,2025-07-05,11:53:31,enviado,cartão crédito,1.13,5,,loja física,2086.01,104.3,1982.84
765,491,2024-11-13,21:29:23,enviado,cartão crédito,25.54,0,,marketplace,940.21,0.0,965.75
766,262,2025-11-20,05:44:54,enviado,boleto,45.33,0,,app,1001.05,0.0,1046.38
767,219,2024-08-19,19:27:43,enviado,cartão crédito,18.6,0,,marketplace,277.34,0.0,295.94
768,448,2025-10-31,13:52:26,concluído,cartão débito,10.76,15,2025-11-08,loja física,2866.02,429.9,2446.88
769,148,2026-03-02,15:17:36,processando,cartão crédito,36.33,15,,loja física,598.2,89.73,544.8
770,307,2024-07-08,15:43:45,concluído,cartão crédito,10.37,0,2024-07-18,marketplace,587.36,0.0,597.73
771,388,2024-12-05,01:40:08,concluído,cartão crédito,0.33,5,2024-12-15,marketplace,4472.78,223.64,4249.47
772,237,2024-07-02,10:34:06,concluído,pix,37.69,0,2024-07-11,app,927.66,0.0,965.35
773,149,2024-10-27,23:44:42,processando,cartão débito,2.11,10,,marketplace,567.65,56.76,513.0
774,238,2024-09-21,22:40:06,concluído,cartão crédito,39.48,0,2024-10-03,marketplace,2796.48,0.0,2835.96
775,428,2025-01-22,16:46:58,cancelado,cartão débito,6.2,5,,marketplace,1229.59,61.48,1174.31
776,465,2026-03-30,20:22:56,concluído,pix,12.21,0,2026-04-07,marketplace,734.2,0.0,746.41
777,307,2026-03-12,15:06:19,concluído,pix,29.0,5,2026-03-14,marketplace,2631.23,131.56,2528.67
778,244,2024-11-18,01:39:28,enviado,boleto,40.83,0,,site,20472.64,0.0,20513.47
779,84,2024-09-16,03:36:59,processando,cartão débito,7.29,0,,app,1357.1799999999998,0.0,1364.47
780,140,2025-09-14,14:34:58,concluído,cartão crédito,31.75,20,2025-09-15,site,56.79,11.36,77.18
781,328,2025-08-06,17:08:25,concluído,boleto,25.64,10,2025-08-15,app,2386.95,238.7,2173.89
782,307,2024-11-18,17:04:29,enviado,pix,27.13,15,,marketplace,9417.15,1412.57,8031.71
783,353,2025-09-06,13:26:07,concluído,cartão crédito,26.67,0,2025-09-18,app,3489.17,0.0,3515.84
784,145,2025-03-09,19:15:28,concluído,cartão crédito,24.2,0,2025-03-18,app,1060.35,0.0,1084.55
785,258,2025-01-05,08:49:44,concluído,cartão crédito,9.4,15,2025-01-08,site,16485.440000000002,2472.82,14022.02
786,40,2024-09-11,17:03:52,concluído,cartão crédito,6.55,0,2024-09-26,marketplace,1525.84,0.0,1532.39
787,72,2025-12-22,05:17:21,concluído,pix,44.4,5,2025-12-28,marketplace,383.92,19.2,409.12
788,15,2025-09-30,06:32:54,concluído,pix,5.92,0,2025-10-05,app,309.22,0.0,315.14
789,158,2025-04-27,16:43:41,enviado,cartão crédito,6.5,0,,site,383.92,0.0,390.42
790,248,2024-07-31,15:57:45,concluído,pix,2.12,0,2024-08-13,site,14455.76,0.0,14457.88
791,130,2025-08-04,23:43:08,concluído,cartão crédito,15.05,0,2025-08-19,site,734.25,0.0,749.3
792,472,2024-12-18,22:44:03,enviado,cartão débito,29.32,0,,marketplace,275.46,0.0,304.78
793,434,2024-12-23,09:07:18,concluído,pix,13.84,5,2024-12-26,marketplace,237.99,11.9,239.93
794,400,2025-03-27,10:44:10,concluído,pix,12.07,5,2025-04-05,site,3223.22,161.16,3074.13
795,391,2025-10-21,14:22:08,processando,cartão crédito,10.83,0,,marketplace,117.4,0.0,128.23
796,276,2026-05-06,19:14:24,concluído,cartão crédito,36.19,15,2026-05-19,loja física,2795.65,419.35,2412.49
797,95,2024-10-08,18:17:30,concluído,cartão crédito,47.79,0,2024-10-18,marketplace,969.0300000000001,0.0,1016.82
798,218,2025-04-10,15:26:43,cancelado,cartão crédito,11.35,0,,marketplace,1430.19,0.0,1441.54
799,267,2025-05-24,03:31:01,concluído,cartão crédito,38.04,10,2025-05-26,site,2457.48,245.75,2249.77
800,60,2024-08-07,13:45:59,concluído,cartão crédito,22.8,10,2024-08-15,loja física,3662.3599999999997,366.24,3318.92
801,149,2024-12-18,08:02:43,concluído,boleto,21.36,15,2024-12-25,loja física,1666.23,249.93,1437.66
802,189,2025-11-11,09:09:02,cancelado,cartão crédito,49.84,0,,site,3203.02,0.0,3252.86
803,338,2025-04-30,06:46:22,concluído,pix,5.95,0,2025-05-09,site,15190.38,0.0,15196.33
804,457,2025-11-25,08:30:10,enviado,boleto,3.23,20,,marketplace,2642.87,528.57,2117.53
805,207,2024-09-23,04:03:31,concluído,cartão crédito,41.82,10,2024-10-07,marketplace,22974.72,2297.47,20719.07
806,393,2025-07-25,03:46:43,enviado,cartão débito,13.62,10,,loja física,16460.579999999998,1646.06,14828.14
807,309,2024-11-09,04:12:49,concluído,boleto,49.28,5,2024-11-20,app,693.35,34.67,707.96
808,56,2024-07-28,17:05:43,enviado,cartão crédito,24.42,0,,app,3365.12,0.0,3389.54
809,28,2025-10-05,21:47:59,concluído,pix,24.86,0,2025-10-17,app,521.35,0.0,546.21
810,168,2025-12-24,23:50:53,concluído,cartão crédito,31.04,0,2026-01-04,site,1357.26,0.0,1388.3
811,267,2024-12-30,03:46:19,enviado,pix,39.56,0,,loja física,16435.719999999998,0.0,16475.28
812,278,2025-10-08,16:00:26,concluído,cartão crédito,42.9,5,2025-10-13,site,2468.69,123.43,2388.16
813,451,2025-11-27,03:08:46,cancelado,boleto,19.14,0,,loja física,5065.4,0.0,5084.54
814,17,2025-10-18,08:07:04,concluído,cartão crédito,32.9,10,2025-10-19,app,864.0,86.4,810.5
815,160,2024-10-31,12:38:00,concluído,pix,24.32,0,2024-11-03,loja física,3161.0400000000004,0.0,3185.36
816,351,2025-12-10,20:01:03,enviado,cartão débito,23.44,5,,app,1812.3899999999999,90.62,1745.21
817,135,2025-03-19,23:01:57,concluído,cartão débito,48.45,5,2025-03-26,marketplace,1074.4,53.72,1069.13
818,146,2025-08-15,16:50:57,enviado,cartão crédito,1.4,0,,marketplace,66.15,0.0,67.55
819,299,2025-10-27,11:05:40,concluído,cartão crédito,44.48,0,2025-11-08,site,6359.450000000001,0.0,6403.93
820,211,2025-10-20,01:07:36,concluído,cartão crédito,33.0,0,2025-10-26,marketplace,402.76,0.0,435.76
821,353,2026-03-03,05:10:46,concluído,cartão crédito,15.22,0,2026-03-18,site,117.4,0.0,132.62
822,236,2025-07-06,03:29:47,concluído,pix,21.08,5,2025-07-07,loja física,6791.58,339.58,6473.08
823,241,2025-09-16,18:47:04,concluído,cartão débito,49.19,0,2025-09-28,loja física,476.56,0.0,525.75
824,414,2024-10-09,07:46:57,concluído,cartão débito,34.47,0,2024-10-11,loja física,2598.4,0.0,2632.87
825,342,2025-04-25,21:19:15,concluído,cartão crédito,30.68,0,2025-05-08,loja física,1197.6299999999999,0.0,1228.31
826,434,2026-03-04,00:55:55,concluído,boleto,3.76,15,2026-03-15,app,1084.25,162.64,925.37
827,153,2024-10-01,03:05:07,concluído,boleto,20.06,0,2024-10-02,site,358.27000000000004,0.0,378.33
828,297,2025-02-04,15:10:55,enviado,cartão crédito,16.81,0,,loja física,2291.36,0.0,2308.17
829,408,2026-02-05,19:09:26,concluído,cartão crédito,41.1,5,2026-02-11,marketplace,583.96,29.2,595.86
830,161,2025-05-06,17:11:37,concluído,cartão crédito,20.07,5,2025-05-15,loja física,131.31,6.57,144.81
831,281,2025-03-25,05:47:13,enviado,cartão crédito,0.93,10,,app,1503.96,150.4,1354.49
832,339,2024-06-24,00:47:34,concluído,boleto,37.04,0,2024-06-28,loja física,1236.88,0.0,1273.92
833,373,2025-09-15,17:51:09,cancelado,cartão débito,26.06,0,,app,653.15,0.0,679.21
834,351,2024-12-13,03:29:21,concluído,pix,42.12,0,2024-12-25,site,428.76,0.0,470.88
835,434,2024-08-03,02:57:40,enviado,cartão crédito,41.1,5,,marketplace,946.99,47.35,940.74
836,121,2024-12-30,17:17:50,enviado,cartão crédito,5.67,0,,app,1702.1399999999999,0.0,1707.81
837,159,2024-09-08,16:54:21,enviado,cartão débito,27.94,0,,site,697.97,0.0,725.91
838,70,2025-07-21,17:07:12,concluído,cartão crédito,39.4,0,2025-07-26,app,1474.5700000000002,0.0,1513.97
839,22,2024-08-28,08:09:45,enviado,boleto,24.24,0,,site,876.7,0.0,900.94
840,444,2025-11-17,04:05:43,concluído,cartão crédito,47.66,15,2025-11-22,site,1237.76,185.66,1099.76
841,371,2025-08-03,20:07:59,concluído,pix,11.78,5,2025-08-17,site,15280.04,764.0,14527.82
842,298,2025-04-15,20:45:01,concluído,boleto,46.48,0,2025-04-29,site,234.8,0.0,281.28
843,396,2024-07-25,03:22:10,concluído,pix,16.43,5,2024-07-27,loja física,9483.71,474.19,9025.95
844,381,2025-02-14,17:28:01,processando,cartão crédito,21.1,0,,app,416.01,0.0,437.11
845,226,2025-10-14,03:34:17,concluído,cartão crédito,43.06,0,2025-10-19,marketplace,57.24,0.0,100.3
846,58,2024-08-12,00:23:47,enviado,cartão crédito,21.15,5,,marketplace,368.6,18.43,371.32
847,480,2025-03-12,17:14:36,processando,cartão crédito,23.71,0,,marketplace,1246.8,0.0,1270.51
848,311,2026-05-11,03:21:38,concluído,cartão crédito,36.9,10,2026-05-26,site,807.3,80.73,763.47
849,404,2025-02-17,23:00:43,enviado,pix,12.62,0,,marketplace,184.21,0.0,196.83
850,351,2026-01-29,06:05:30,processando,cartão crédito,43.26,15,,loja física,2236.52,335.48,1944.3
851,475,2025-01-02,03:36:11,concluído,boleto,12.75,0,2025-01-09,app,714.6,0.0,727.35
852,456,2024-09-25,13:34:48,concluído,cartão crédito,21.9,0,2024-10-09,loja física,1817.43,0.0,1839.33
853,141,2026-04-09,18:26:09,enviado,pix,41.08,15,,loja física,80.53,12.08,109.53
854,475,2026-02-13,19:24:40,enviado,pix,35.8,15,,site,1625.15,243.77,1417.18
855,358,2024-11-26,06:22:17,processando,cartão crédito,3.31,0,,marketplace,77.01,0.0,80.32
856,391,2025-01-02,10:56:38,concluído,cartão crédito,32.02,5,2025-01-03,app,1643.3500000000001,82.17,1593.2
857,322,2024-06-11,13:39:50,concluído,cartão crédito,28.73,0,2024-06-15,app,170.37,0.0,199.1
858,426,2024-08-18,23:39:35,concluído,cartão débito,6.49,5,2024-08-31,loja física,2627.31,131.37,2502.43
859,164,2025-03-23,20:29:42,enviado,cartão débito,43.59,0,,app,1167.18,0.0,1210.77
860,424,2024-11-23,12:22:58,enviado,cartão crédito,14.06,0,,marketplace,334.05,0.0,348.11
861,194,2025-03-25,00:00:59,concluído,boleto,44.13,0,2025-04-09,site,6469.46,0.0,6513.59
862,332,2024-08-24,11:11:26,cancelado,cartão débito,11.41,0,,loja física,453.72,0.0,465.13
863,437,2026-02-01,21:00:36,concluído,cartão crédito,20.01,0,2026-02-13,marketplace,1899.85,0.0,1919.86
864,88,2026-05-23,20:54:04,concluído,boleto,5.86,10,2026-05-29,loja física,532.15,53.22,484.79
865,476,2024-09-07,20:04:12,enviado,cartão débito,33.61,0,,app,4268.55,0.0,4302.16
866,417,2024-10-18,09:40:05,concluído,pix,14.37,0,2024-11-01,app,3561.2000000000003,0.0,3575.57
867,308,2025-07-17,20:00:57,concluído,cartão crédito,41.12,10,2025-07-21,app,583.96,58.4,566.68
868,406,2025-12-21,14:48:18,concluído,cartão crédito,14.48,0,2025-12-28,loja física,693.35,0.0,707.83
869,190,2026-04-14,22:31:23,processando,cartão débito,32.3,0,,loja física,5408.74,0.0,5441.04
870,499,2025-01-28,00:17:45,concluído,pix,34.27,10,2025-02-03,loja física,817.04,81.7,769.61
871,132,2025-09-04,06:19:47,enviado,cartão crédito,27.79,0,,app,337.04,0.0,364.83
872,311,2026-03-03,20:44:45,concluído,boleto,48.26,5,2026-03-09,site,3405.0899999999997,170.25,3283.1
873,318,2026-02-20,13:36:21,concluído,cartão crédito,48.78,5,2026-03-01,app,138.67,6.93,180.52
874,287,2025-06-19,04:57:01,cancelado,cartão crédito,8.95,0,,loja física,5675.15,0.0,5684.1
875,450,2024-08-17,02:48:11,cancelado,cartão débito,4.47,10,,loja física,4602.72,460.27,4146.92
876,161,2025-07-19,18:19:45,concluído,cartão crédito,6.38,15,2025-07-21,marketplace,5815.35,872.3,4949.43
877,475,2025-03-01,21:46:09,enviado,cartão crédito,45.05,0,,marketplace,1769.05,0.0,1814.1
878,458,2025-11-29,23:14:08,concluído,cartão crédito,36.77,0,2025-12-06,app,393.17,0.0,429.94
879,337,2025-08-22,07:35:51,concluído,cartão débito,21.96,0,2025-09-06,site,73.8,0.0,95.76
880,241,2026-04-07,01:59:33,concluído,cartão crédito,35.23,0,2026-04-08,loja física,1342.64,0.0,1377.87
881,364,2025-01-08,22:35:52,concluído,cartão débito,22.84,0,2025-01-14,app,1295.7099999999998,0.0,1318.55
882,105,2025-08-06,07:17:25,concluído,pix,9.01,0,2025-08-08,marketplace,154.02,0.0,163.03
883,300,2024-12-31,10:36:36,concluído,cartão crédito,49.8,0,2025-01-11,app,6059.22,0.0,6109.02
884,127,2025-09-18,17:48:09,concluído,pix,33.78,15,2025-09-20,site,200.21,30.03,203.96
885,63,2024-08-19,20:31:29,concluído,cartão crédito,29.46,20,2024-08-30,marketplace,336.99,67.4,299.05
886,236,2026-05-01,07:04:43,concluído,pix,32.91,0,2026-05-03,marketplace,941.82,0.0,974.73
887,169,2024-07-11,03:53:54,concluído,boleto,32.74,20,2024-07-12,marketplace,112.12,22.42,122.44
888,376,2024-10-14,12:45:38,cancelado,boleto,39.77,0,,site,149.55,0.0,189.32
889,145,2025-02-05,21:40:49,processando,cartão crédito,2.77,0,,loja física,1152.0,0.0,1154.77
890,92,2026-01-08,21:43:30,concluído,cartão crédito,38.47,0,2026-01-13,site,800.84,0.0,839.31
891,84,2025-04-02,11:47:05,processando,cartão crédito,20.08,5,,app,575.47,28.77,566.78
892,411,2024-10-22,05:46:38,concluído,cartão crédito,40.24,0,2024-10-30,app,283.95,0.0,324.19
893,427,2025-02-27,00:17:13,concluído,cartão crédito,9.97,0,2025-03-01,loja física,21262.809999999998,0.0,21272.78
894,308,2026-02-20,00:18:41,concluído,cartão crédito,37.75,10,2026-03-02,app,2288.76,228.88,2097.63
895,48,2025-12-31,16:34:41,concluído,cartão crédito,17.05,0,2026-01-07,app,150.13,0.0,167.18
896,366,2025-11-12,09:07:38,enviado,cartão crédito,24.72,5,,site,868.63,43.43,849.92
897,41,2026-02-06,13:06:54,concluído,boleto,23.83,0,2026-02-13,app,150.04,0.0,173.87
898,154,2025-07-21,21:04:17,enviado,pix,26.1,0,,site,240.77,0.0,266.87
899,24,2025-08-06,09:42:13,concluído,cartão débito,25.48,0,2025-08-21,loja física,2435.48,0.0,2460.96
900,292,2025-09-08,18:15:42,enviado,pix,17.74,5,,site,1281.48,64.07,1235.15
901,237,2026-04-19,23:51:49,concluído,cartão crédito,9.09,0,2026-04-30,site,10452.380000000001,0.0,10461.47
902,153,2026-03-25,20:02:58,concluído,cartão crédito,36.13,10,2026-04-06,loja física,797.58,79.76,753.95
903,136,2025-04-12,15:45:41,enviado,cartão crédito,45.81,10,,app,1445.4,144.54,1346.67
904,310,2025-06-09,07:08:51,concluído,cartão crédito,33.6,0,2025-06-21,site,2596.64,0.0,2630.24
905,7,2025-09-06,23:15:32,concluído,cartão crédito,23.81,5,2025-09-08,loja física,1354.0900000000001,67.7,1310.2
906,499,2024-09-10,23:54:58,concluído,cartão débito,34.46,20,2024-09-24,loja física,66.68,13.34,87.8
907,45,2024-12-22,03:02:44,processando,cartão crédito,0.69,0,,site,24431.1,0.0,24431.79
908,97,2024-06-11,06:50:37,enviado,pix,10.44,5,,app,2562.17,128.11,2444.5
909,440,2025-11-19,06:02:14,concluído,pix,9.53,0,2025-11-30,loja física,554.22,0.0,563.75
910,12,2025-07-07,19:21:04,concluído,cartão crédito,45.03,10,2025-07-14,loja física,3576.11,357.61,3263.53
911,242,2025-12-09,21:13:55,cancelado,cartão crédito,22.43,0,,marketplace,391.8,0.0,414.23
912,201,2024-10-02,16:21:56,concluído,cartão crédito,0.39,5,2024-10-16,loja física,107.38,5.37,102.4
913,435,2025-10-27,15:39:34,cancelado,cartão débito,28.88,10,,marketplace,2816.52,281.65,2563.75
914,249,2024-09-10,01:28:30,concluído,cartão débito,36.16,15,2024-09-17,loja física,757.9300000000001,113.69,680.4
915,271,2024-09-22,17:21:44,concluído,cartão crédito,28.76,5,2024-09-23,marketplace,342.84,17.14,354.46
916,214,2025-03-25,03:09:15,processando,pix,5.84,5,,marketplace,2460.67,123.03,2343.48
917,11,2025-08-18,17:53:51,concluído,cartão crédito,36.24,0,2025-08-25,loja física,762.74,0.0,798.98
918,301,2025-12-27,03:03:53,concluído,boleto,16.92,5,2025-12-31,loja física,1003.99,50.2,970.71
919,371,2024-12-28,13:56:03,concluído,pix,47.89,10,2025-01-02,marketplace,2952.83,295.28,2705.44
920,410,2024-07-14,23:15:57,enviado,boleto,8.09,0,,site,2386.95,0.0,2395.04
921,67,2026-05-18,06:47:28,enviado,cartão crédito,7.8,0,,loja física,618.88,0.0,626.68
922,253,2025-12-19,08:35:36,cancelado,cartão crédito,10.45,0,,site,1807.1599999999999,0.0,1817.61
923,183,2025-10-13,09:13:41,concluído,pix,8.72,15,2025-10-18,site,2369.99,355.5,2023.21
924,173,2025-03-18,09:54:25,processando,cartão crédito,30.82,0,,app,265.86,0.0,296.68
925,402,2025-12-05,10:35:56,concluído,cartão crédito,2.33,15,2025-12-11,marketplace,12229.640000000001,1834.45,10397.52
926,437,2026-01-28,19:58:24,processando,pix,25.72,5,,site,334.05,16.7,343.07
927,225,2024-12-14,09:34:31,cancelado,pix,48.04,10,,site,1023.73,102.37,969.4
928,313,2025-11-12,16:38:46,enviado,pix,47.27,10,,site,1679.24,167.92,1558.59
929,323,2025-09-19,16:50:39,concluído,cartão crédito,10.25,0,2025-09-22,marketplace,861.52,0.0,871.77
930,391,2025-04-24,18:25:35,enviado,cartão débito,36.55,0,,marketplace,4844.33,0.0,4880.88
931,63,2025-12-04,21:15:29,concluído,pix,21.91,0,2025-12-07,site,1046.27,0.0,1068.18
932,243,2025-05-25,11:33:31,concluído,cartão crédito,25.2,0,2025-06-07,marketplace,8593.2,0.0,8618.4
933,213,2024-10-24,03:06:49,enviado,cartão crédito,33.18,0,,loja física,945.5699999999999,0.0,978.75
934,71,2025-05-10,20:36:20,enviado,pix,20.63,0,,loja física,536.9,0.0,557.53
935,265,2025-03-05,20:51:45,cancelado,pix,18.05,0,,app,2900.6,0.0,2918.65
936,368,2026-02-14,02:20:13,enviado,pix,47.09,0,,marketplace,1357.08,0.0,1404.17
937,85,2025-06-02,22:21:43,concluído,cartão crédito,19.62,0,2025-06-15,app,271.02,0.0,290.64
938,30,2025-06-29,00:01:47,processando,boleto,48.9,10,,marketplace,4986.62,498.66,4536.86
939,349,2025-01-12,16:30:14,concluído,pix,43.59,10,2025-01-27,marketplace,1973.63,197.36,1819.86
940,5,2025-01-04,03:30:39,processando,pix,44.92,5,,app,5575.85,278.79,5341.98
941,229,2025-05-02,03:55:01,enviado,cartão débito,44.29,5,,loja física,1840.05,92.0,1792.34
942,455,2025-07-13,06:23:09,enviado,pix,32.37,10,,marketplace,87.54,8.75,111.16
943,172,2025-12-13,22:59:24,concluído,cartão crédito,35.87,15,2025-12-22,marketplace,3929.15,589.37,3375.65
944,283,2026-04-19,12:03:20,concluído,cartão crédito,17.0,5,2026-04-28,site,267.24,13.36,270.88
945,277,2026-05-22,10:54:03,concluído,cartão débito,12.04,10,2026-06-04,loja física,383.92,38.39,357.57
946,57,2026-02-26,04:17:28,cancelado,pix,42.0,0,,marketplace,737.2,0.0,779.2
947,334,2024-11-28,14:16:12,concluído,boleto,22.39,5,2024-12-11,site,776.9,38.84,760.45
948,413,2025-01-26,22:54:14,concluído,pix,29.02,10,2025-01-30,app,605.81,60.58,574.25
949,342,2025-10-10,14:53:52,concluído,pix,35.67,5,2025-10-15,loja física,319.29,15.96,339.0
950,54,2026-04-01,06:36:48,concluído,cartão crédito,29.06,10,2026-04-05,marketplace,340.59,34.06,335.59
951,365,2024-08-10,10:31:10,concluído,cartão crédito,20.56,0,2024-08-13,loja física,1519.2400000000002,0.0,1539.8
952,244,2025-01-27,07:44:29,processando,cartão crédito,3.9,5,,loja física,491.5,24.58,470.82
953,399,2025-04-15,15:46:58,concluído,cartão crédito,13.16,0,2025-04-24,loja física,2795.35,0.0,2808.51
954,353,2026-01-23,10:25:14,cancelado,boleto,24.43,20,,app,11897.16,2379.43,9542.16
955,249,2025-02-01,19:38:11,concluído,pix,6.46,10,2025-02-04,site,2405.9199999999996,240.59,2171.79
956,234,2026-03-22,10:19:05,enviado,cartão débito,37.25,15,,marketplace,954.78,143.22,848.81
957,61,2024-08-12,22:08:25,cancelado,cartão débito,20.39,0,,marketplace,130.63,0.0,151.02
958,61,2025-10-09,21:01:44,concluído,cartão crédito,49.45,0,2025-10-12,loja física,905.3,0.0,954.75
959,73,2024-08-04,15:19:01,concluído,pix,21.05,15,2024-08-07,marketplace,738.96,110.84,649.17
960,111,2024-08-02,11:27:47,processando,cartão crédito,36.91,0,,marketplace,407.22,0.0,444.13
961,214,2025-12-22,21:06:31,concluído,cartão débito,15.45,0,2025-12-23,marketplace,7147.37,0.0,7162.82
962,244,2024-12-07,08:24:25,enviado,pix,41.6,0,,app,9866.47,0.0,9908.07
963,390,2024-08-15,15:15:18,concluído,cartão crédito,22.41,15,2024-08-23,marketplace,3409.56,511.43,2920.54
964,341,2024-10-10,03:43:47,concluído,cartão débito,19.32,15,2024-10-20,marketplace,117.4,17.61,119.11
965,456,2025-08-24,18:28:43,concluído,cartão crédito,13.84,0,2025-09-04,app,6195.75,0.0,6209.59
966,293,2024-07-18,12:01:35,enviado,cartão débito,38.5,0,,site,57.24,0.0,95.74
967,44,2024-08-08,14:34:44,enviado,cartão crédito,30.87,5,,site,3669.7,183.48,3517.09
968,268,2026-01-02,07:57:17,cancelado,cartão crédito,23.74,15,,site,5633.04,844.96,4811.82
969,273,2025-01-11,22:26:39,enviado,cartão crédito,0.95,10,,app,703.51,70.35,634.11
970,430,2025-08-08,08:05:05,processando,pix,22.17,10,,marketplace,13852.91,1385.29,12489.79
971,252,2026-05-26,22:35:35,concluído,pix,1.16,0,2026-05-27,loja física,3956.9799999999996,0.0,3958.14
972,163,2025-06-21,17:11:52,concluído,cartão crédito,4.54,20,2025-06-30,app,77.01,15.4,66.15
973,131,2026-02-21,18:28:36,concluído,pix,7.7,20,2026-02-24,app,600.16,120.03,487.83
974,93,2026-04-14,00:55:07,concluído,cartão crédito,2.92,0,2026-04-20,marketplace,19.62,0.0,22.54
975,166,2024-06-12,05:09:40,concluído,cartão crédito,46.98,15,2024-06-27,site,6548.81,982.32,5613.47
